CustomerID,ProductID,QuantitySold,SalePrice,DateOfSale,Channel,ReturnStatus,Age,Gender,Region,Occupation,LoyaltyTier,Category,SubCategory,ManufacturingCost,SellingPrice,Discount,Stock,CampaignID,Medium,ConversionRate,CustomerReach
CUST0080,PROD075,3,929.6,2023-12-20,Offline,Returned,67,Other,West,Teacher,Bronze,Home,Kitchen,474.28,929.6,20,117,CAMP013,TV,0.09,7006
CUST0660,PROD031,3,579.34,2024-05-04,Online,Returned,48,Other,West,Artist,Gold,Electronics,Cameras,462.43,579.34,20,72,CAMP039,Print,0.18,4569
CUST0906,PROD037,3,406.67,2024-09-12,Online,Returned,30,Female,East,Doctor,Platinum,Electronics,Phones,322.86,406.67,0,127,CAMP043,Print,0.2,7690
CUST0269,PROD064,3,875.84,2024-08-04,Online,Returned,24,Other,North,Engineer,Silver,Beauty,Skincare,481.01,875.84,5,168,CAMP021,Radio,0.12,1050
CUST0537,PROD100,3,509.14,2023-08-30,Online,Returned,55,Male,North,Engineer,Platinum,Books,Non-Fiction,409.31,509.14,5,110,CAMP017,TV,0.26,3221
CUST0584,PROD016,2,252.24,2024-04-28,Online,Returned,45,Female,West,Lawyer,Bronze,Beauty,Skincare,144.31,252.24,5,58,CAMP048,TV,0.13,6770
CUST0048,PROD050,3,51.51,2024-08-24,Online,Returned,67,Other,North,Engineer,Platinum,Clothing,Shirts,26.76,51.51,10,128,CAMP008,Radio,0.08,9694
CUST0419,PROD040,2,736.86,2024-06-23,Online,Returned,18,Other,South,Doctor,Silver,Home,Decor,409.45,736.86,0,106,CAMP035,Radio,0.09,5354
CUST0893,PROD089,4,476.87,2023-12-10,Online,Returned,51,Other,East,Artist,Gold,Electronics,Cameras,302.32,476.87,0,21,CAMP044,Radio,0.12,8434
CUST0661,PROD044,3,571.0,2025-05-09,Online,Not Returned,67,Female,South,Teacher,Platinum,Electronics,Cameras,318.85,571.0,15,193,CAMP013,TV,0.09,7006
CUST0065,PROD043,3,707.97,2024-05-03,Online,Not Returned,36,Male,North,Engineer,Silver,Beauty,Skincare,473.44,707.97,15,100,CAMP013,TV,0.09,7006
CUST0386,PROD077,2,190.18,2025-02-04,Offline,Returned,33,Female,West,Doctor,Platinum,Books,Non-Fiction,139.46,190.18,20,189,CAMP034,Email,0.1,8195
CUST0157,PROD004,3,510.3,2023-07-12,Online,Returned,45,Male,East,Lawyer,Gold,Home,Furniture,316.46,510.3,15,134,CAMP037,Email,0.24,9416
CUST0384,PROD023,4,174.72,2024-08-16,Offline,Not Returned,42,Other,West,Teacher,Platinum,Clothing,Pants,99.29,174.72,0,14,CAMP011,Social Media,0.28,538
CUST0792,PROD091,4,425.91,2023-12-26,Offline,Not Returned,63,Female,East,Teacher,Gold,Home,Kitchen,266.74,425.91,20,75,CAMP009,Social Media,0.14,9369
CUST0442,PROD004,2,510.3,2024-09-07,Offline,Not Returned,25,Female,South,Lawyer,Platinum,Home,Furniture,316.46,510.3,15,134,CAMP036,Email,0.16,7271
CUST0599,PROD034,4,188.89,2024-03-22,Online,Returned,18,Female,South,Doctor,Gold,Electronics,Laptops,141.09,188.89,20,123,CAMP033,Radio,0.13,6422
CUST0285,PROD032,1,291.99,2024-12-10,Online,Not Returned,40,Male,South,Salesperson,Silver,Home,Decor,191.05,291.99,10,189,CAMP042,Print,0.21,6266
CUST0462,PROD088,4,351.57,2024-08-17,Offline,Not Returned,51,Other,South,Teacher,Silver,Books,Comics,288.51,351.57,20,32,CAMP047,Print,0.23,724
CUST0344,PROD038,1,10.99,2023-12-01,Online,Not Returned,66,Male,West,Doctor,Bronze,Clothing,Shirts,8.08,10.99,0,14,CAMP011,Social Media,0.28,538
CUST0548,PROD049,3,658.16,2024-12-05,Online,Returned,51,Male,East,Salesperson,Bronze,Electronics,Laptops,329.32,658.16,20,182,CAMP016,Radio,0.11,9001
CUST0830,PROD054,2,608.33,2024-07-11,Online,Not Returned,23,Female,North,Salesperson,Gold,Clothing,Jackets,394.54,608.33,10,151,CAMP042,Print,0.21,6266
CUST0482,PROD084,4,192.46,2025-03-24,Online,Not Returned,29,Other,West,Teacher,Platinum,Clothing,Jackets,138.14,192.46,15,49,CAMP027,Social Media,0.26,359
CUST0049,PROD066,2,158.94,2024-02-03,Offline,Not Returned,32,Female,East,Teacher,Platinum,Clothing,Jackets,128.09,158.94,10,191,CAMP031,TV,0.15,6584
CUST0051,PROD060,4,632.18,2025-02-23,Offline,Not Returned,26,Male,West,Artist,Bronze,Electronics,Phones,365.7,632.18,5,91,CAMP042,Print,0.21,6266
CUST0417,PROD082,4,319.75,2025-02-16,Offline,Not Returned,52,Female,North,Doctor,Gold,Home,Furniture,186.9,319.75,10,44,CAMP034,Email,0.1,8195
CUST0028,PROD027,2,702.71,2023-09-16,Offline,Returned,65,Female,East,Engineer,Silver,Beauty,Haircare,387.66,702.71,10,164,CAMP018,Email,0.13,6854
CUST0793,PROD027,1,702.71,2023-12-13,Online,Not Returned,20,Female,North,Engineer,Bronze,Beauty,Haircare,387.66,702.71,10,164,CAMP013,TV,0.09,7006
CUST0652,PROD077,3,190.18,2024-09-15,Offline,Not Returned,69,Male,West,Doctor,Bronze,Books,Non-Fiction,139.46,190.18,20,189,CAMP004,TV,0.03,5997
CUST0695,PROD059,4,267.99,2025-04-28,Online,Returned,42,Female,South,Salesperson,Gold,Home,Decor,175.4,267.99,10,68,CAMP027,Social Media,0.26,359
CUST0290,PROD075,4,929.6,2023-10-22,Online,Not Returned,58,Male,South,Engineer,Gold,Home,Kitchen,474.28,929.6,20,117,CAMP017,TV,0.26,3221
CUST0333,PROD008,2,348.19,2024-08-17,Online,Not Returned,48,Male,West,Lawyer,Bronze,Beauty,Skincare,269.6,348.19,15,61,CAMP008,Radio,0.08,9694
CUST0991,PROD016,4,252.24,2025-01-14,Offline,Returned,27,Other,South,Teacher,Silver,Beauty,Skincare,144.31,252.24,5,58,CAMP013,TV,0.09,7006
CUST0863,PROD053,1,389.2,2023-09-14,Offline,Not Returned,60,Other,West,Artist,Gold,Books,Fiction,272.76,389.2,15,60,CAMP036,Email,0.16,7271
CUST0730,PROD053,2,389.2,2025-01-03,Online,Returned,47,Other,East,Doctor,Gold,Books,Fiction,272.76,389.2,15,60,CAMP032,Social Media,0.05,1064
CUST0401,PROD026,2,67.9,2023-08-23,Offline,Returned,69,Female,East,Teacher,Platinum,Home,Furniture,44.75,67.9,20,143,CAMP047,Print,0.23,724
CUST0973,PROD029,3,837.01,2025-03-23,Online,Not Returned,47,Other,East,Engineer,Platinum,Home,Kitchen,468.43,837.01,20,90,CAMP037,Email,0.24,9416
CUST0243,PROD066,4,158.94,2025-06-05,Online,Not Returned,68,Other,West,Teacher,Silver,Clothing,Jackets,128.09,158.94,10,191,CAMP049,Email,0.24,8586
CUST0282,PROD007,2,554.38,2025-01-12,Offline,Returned,48,Male,East,Engineer,Silver,Clothing,Jackets,392.07,554.38,0,110,CAMP002,Radio,0.17,3223
CUST0972,PROD054,4,608.33,2023-08-15,Online,Returned,26,Male,South,Teacher,Platinum,Clothing,Jackets,394.54,608.33,10,151,CAMP017,TV,0.26,3221
CUST0769,PROD020,4,451.18,2023-12-10,Offline,Not Returned,60,Female,West,Salesperson,Bronze,Beauty,Skincare,270.78,451.18,20,88,CAMP012,Radio,0.28,1905
CUST0629,PROD003,4,444.43,2024-07-25,Offline,Not Returned,54,Female,East,Teacher,Bronze,Home,Kitchen,322.07,444.43,20,144,CAMP028,Email,0.14,2819
CUST0848,PROD079,2,429.38,2023-07-20,Offline,Not Returned,51,Male,South,Artist,Platinum,Home,Furniture,255.82,429.38,5,54,CAMP045,Print,0.09,3248
CUST0458,PROD077,1,190.18,2024-05-24,Offline,Returned,59,Male,South,Doctor,Silver,Books,Non-Fiction,139.46,190.18,20,189,CAMP027,Social Media,0.26,359
CUST0923,PROD060,3,632.18,2023-07-17,Online,Not Returned,37,Male,West,Salesperson,Bronze,Electronics,Phones,365.7,632.18,5,91,CAMP014,TV,0.23,3847
CUST0827,PROD060,1,632.18,2025-01-30,Online,Returned,37,Female,North,Engineer,Bronze,Electronics,Phones,365.7,632.18,5,91,CAMP047,Print,0.23,724
CUST0509,PROD041,1,351.46,2024-06-21,Offline,Not Returned,55,Male,West,Teacher,Bronze,Books,Non-Fiction,195.31,351.46,20,183,CAMP025,Print,0.03,8674
CUST0007,PROD013,1,411.78,2023-12-08,Online,Not Returned,29,Male,West,Doctor,Gold,Books,Comics,268.85,411.78,0,167,CAMP016,Radio,0.11,9001
CUST0113,PROD007,1,554.38,2024-10-31,Online,Returned,37,Female,North,Engineer,Platinum,Clothing,Jackets,392.07,554.38,0,110,CAMP029,Social Media,0.23,2626
CUST0858,PROD097,4,469.33,2023-11-22,Online,Returned,37,Female,West,Artist,Gold,Electronics,Cameras,236.26,469.33,0,120,CAMP019,TV,0.06,614
CUST0271,PROD026,4,67.9,2025-01-08,Offline,Not Returned,42,Male,West,Doctor,Bronze,Home,Furniture,44.75,67.9,20,143,CAMP041,Social Media,0.07,1206
CUST0055,PROD080,1,432.62,2025-03-13,Online,Not Returned,24,Male,West,Artist,Bronze,Books,Comics,322.14,432.62,5,53,CAMP035,Radio,0.09,5354
CUST0729,PROD049,4,658.16,2023-11-06,Online,Not Returned,25,Male,North,Artist,Bronze,Electronics,Laptops,329.32,658.16,20,182,CAMP015,Email,0.09,919
CUST0848,PROD043,4,707.97,2024-04-24,Offline,Returned,51,Male,South,Artist,Platinum,Beauty,Skincare,473.44,707.97,15,100,CAMP009,Social Media,0.14,9369
CUST0551,PROD031,4,579.34,2024-03-10,Online,Not Returned,52,Other,North,Artist,Silver,Electronics,Cameras,462.43,579.34,20,72,CAMP026,Radio,0.21,3744
CUST0626,PROD014,2,420.72,2024-04-05,Offline,Not Returned,27,Male,East,Doctor,Silver,Clothing,Pants,309.02,420.72,15,86,CAMP014,TV,0.23,3847
CUST0198,PROD088,1,351.57,2023-10-25,Offline,Returned,25,Other,West,Teacher,Bronze,Books,Comics,288.51,351.57,20,32,CAMP031,TV,0.15,6584
CUST0206,PROD079,4,429.38,2023-10-28,Offline,Returned,46,Other,North,Salesperson,Platinum,Home,Furniture,255.82,429.38,5,54,CAMP050,Social Media,0.1,7198
CUST0872,PROD004,2,510.3,2023-11-23,Offline,Not Returned,44,Male,West,Salesperson,Platinum,Home,Furniture,316.46,510.3,15,134,CAMP017,TV,0.26,3221
CUST0732,PROD082,1,319.75,2024-09-02,Offline,Returned,68,Female,West,Engineer,Bronze,Home,Furniture,186.9,319.75,10,44,CAMP001,TV,0.22,4310
CUST0185,PROD083,4,215.27,2024-02-14,Online,Returned,29,Male,South,Doctor,Platinum,Home,Decor,140.76,215.27,20,32,CAMP044,Radio,0.12,8434
CUST0355,PROD048,4,367.73,2024-07-26,Online,Not Returned,38,Male,North,Doctor,Gold,Books,Fiction,247.04,367.73,20,124,CAMP048,TV,0.13,6770
CUST0331,PROD073,3,650.33,2024-10-25,Online,Returned,61,Male,West,Teacher,Platinum,Electronics,Laptops,346.79,650.33,15,188,CAMP032,Social Media,0.05,1064
CUST0907,PROD071,4,579.47,2024-12-26,Online,Returned,50,Female,West,Engineer,Platinum,Electronics,Laptops,347.99,579.47,5,191,CAMP007,Print,0.2,1339
CUST0588,PROD014,3,420.72,2024-12-04,Online,Not Returned,65,Other,West,Artist,Silver,Clothing,Pants,309.02,420.72,15,86,CAMP049,Email,0.24,8586
CUST0296,PROD001,4,151.0,2025-05-23,Offline,Returned,48,Other,North,Engineer,Gold,Beauty,Haircare,90.4,151.0,15,130,CAMP043,Print,0.2,7690
CUST0035,PROD082,3,319.75,2024-08-25,Online,Returned,33,Female,South,Engineer,Bronze,Home,Furniture,186.9,319.75,10,44,CAMP024,Email,0.05,8351
CUST0308,PROD059,1,267.99,2024-09-20,Offline,Not Returned,40,Male,North,Lawyer,Gold,Home,Decor,175.4,267.99,10,68,CAMP023,Radio,0.09,4699
CUST0898,PROD082,1,319.75,2025-02-04,Online,Returned,39,Female,East,Teacher,Gold,Home,Furniture,186.9,319.75,10,44,CAMP005,TV,0.23,3818
CUST0062,PROD026,2,67.9,2024-08-05,Online,Not Returned,51,Male,East,Teacher,Platinum,Home,Furniture,44.75,67.9,20,143,CAMP018,Email,0.13,6854
CUST0697,PROD064,3,875.84,2024-10-15,Online,Not Returned,23,Other,North,Teacher,Gold,Beauty,Skincare,481.01,875.84,5,168,CAMP017,TV,0.26,3221
CUST0749,PROD012,4,16.62,2025-02-02,Offline,Returned,62,Female,South,Doctor,Gold,Clothing,Pants,9.24,16.62,20,179,CAMP029,Social Media,0.23,2626
CUST0421,PROD054,2,608.33,2025-04-20,Online,Returned,64,Female,South,Lawyer,Silver,Clothing,Jackets,394.54,608.33,10,151,CAMP033,Radio,0.13,6422
CUST0984,PROD010,1,418.52,2023-08-01,Offline,Returned,64,Other,East,Lawyer,Bronze,Books,Non-Fiction,232.85,418.52,0,166,CAMP022,Print,0.16,2200
CUST0486,PROD096,2,22.76,2025-01-31,Offline,Returned,55,Other,East,Artist,Silver,Home,Furniture,16.19,22.76,5,15,CAMP003,Radio,0.18,5134
CUST0952,PROD003,3,444.43,2024-08-28,Online,Not Returned,51,Other,North,Teacher,Silver,Home,Kitchen,322.07,444.43,20,144,CAMP018,Email,0.13,6854
CUST0243,PROD024,4,426.37,2023-08-16,Online,Returned,68,Other,West,Teacher,Silver,Beauty,Skincare,282.65,426.37,20,69,CAMP036,Email,0.16,7271
CUST0533,PROD018,3,10.9,2025-05-15,Online,Not Returned,50,Other,West,Teacher,Bronze,Clothing,Shirts,8.98,10.9,5,107,CAMP040,Email,0.11,1738
CUST0796,PROD029,2,837.01,2024-09-04,Offline,Returned,46,Male,West,Artist,Bronze,Home,Kitchen,468.43,837.01,20,90,CAMP007,Print,0.2,1339
CUST0550,PROD092,4,974.53,2024-12-28,Offline,Not Returned,61,Male,West,Salesperson,Platinum,Home,Kitchen,490.72,974.53,20,15,CAMP011,Social Media,0.28,538
CUST0187,PROD073,1,650.33,2024-04-02,Offline,Returned,54,Female,West,Lawyer,Gold,Electronics,Laptops,346.79,650.33,15,188,CAMP004,TV,0.03,5997
CUST0286,PROD049,3,658.16,2024-12-07,Online,Not Returned,31,Other,East,Engineer,Bronze,Electronics,Laptops,329.32,658.16,20,182,CAMP048,TV,0.13,6770
CUST0018,PROD015,2,138.05,2023-11-08,Offline,Not Returned,41,Male,West,Salesperson,Silver,Electronics,Cameras,109.31,138.05,15,48,CAMP036,Email,0.16,7271
CUST0084,PROD091,4,425.91,2024-07-09,Offline,Not Returned,41,Female,West,Engineer,Bronze,Home,Kitchen,266.74,425.91,20,75,CAMP006,Print,0.3,4431
CUST0621,PROD058,3,23.23,2024-01-28,Offline,Returned,57,Male,North,Salesperson,Platinum,Books,Comics,16.63,23.23,0,16,CAMP007,Print,0.2,1339
CUST0209,PROD053,1,389.2,2025-02-03,Online,Not Returned,22,Other,South,Teacher,Platinum,Books,Fiction,272.76,389.2,15,60,CAMP024,Email,0.05,8351
CUST0005,PROD015,4,138.05,2024-10-20,Offline,Returned,29,Male,West,Teacher,Bronze,Electronics,Cameras,109.31,138.05,15,48,CAMP028,Email,0.14,2819
CUST0073,PROD015,2,138.05,2024-12-27,Offline,Returned,62,Male,South,Salesperson,Bronze,Electronics,Cameras,109.31,138.05,15,48,CAMP037,Email,0.24,9416
CUST0843,PROD046,4,917.26,2025-06-06,Offline,Not Returned,53,Other,East,Lawyer,Platinum,Clothing,Jackets,489.42,917.26,10,188,CAMP021,Radio,0.12,1050
CUST0833,PROD009,4,616.24,2023-08-21,Online,Returned,45,Male,North,Artist,Gold,Books,Non-Fiction,340.86,616.24,5,161,CAMP046,Email,0.23,700
CUST0999,PROD030,4,435.32,2025-01-13,Offline,Returned,52,Male,West,Salesperson,Bronze,Clothing,Jackets,360.08,435.32,15,33,CAMP040,Email,0.11,1738
CUST0811,PROD048,3,367.73,2023-10-06,Online,Not Returned,67,Male,East,Salesperson,Silver,Books,Fiction,247.04,367.73,20,124,CAMP014,TV,0.23,3847
CUST0725,PROD076,2,11.77,2024-03-12,Online,Not Returned,38,Male,West,Engineer,Gold,Books,Fiction,9.38,11.77,0,167,CAMP030,Print,0.28,3304
CUST0168,PROD061,2,285.13,2023-11-07,Online,Returned,69,Male,North,Artist,Silver,Books,Non-Fiction,149.78,285.13,0,91,CAMP019,TV,0.06,614
CUST0392,PROD006,4,714.55,2024-04-11,Online,Not Returned,21,Other,West,Lawyer,Gold,Beauty,Skincare,369.85,714.55,0,159,CAMP039,Print,0.18,4569
CUST0724,PROD098,3,197.25,2024-12-19,Offline,Not Returned,22,Male,East,Salesperson,Gold,Books,Comics,115.99,197.25,0,59,CAMP032,Social Media,0.05,1064
CUST0896,PROD039,1,815.84,2023-12-31,Offline,Returned,19,Other,South,Engineer,Platinum,Electronics,Cameras,442.56,815.84,10,140,CAMP044,Radio,0.12,8434
CUST0443,PROD060,1,632.18,2025-01-10,Online,Not Returned,23,Female,East,Teacher,Gold,Electronics,Phones,365.7,632.18,5,91,CAMP024,Email,0.05,8351
CUST0731,PROD009,4,616.24,2023-07-17,Online,Not Returned,58,Male,East,Salesperson,Bronze,Books,Non-Fiction,340.86,616.24,5,161,CAMP040,Email,0.11,1738
CUST0105,PROD025,3,101.3,2024-09-21,Online,Returned,31,Other,North,Doctor,Gold,Books,Fiction,65.6,101.3,15,153,CAMP032,Social Media,0.05,1064
CUST0197,PROD092,1,974.53,2023-07-23,Offline,Returned,50,Other,North,Doctor,Platinum,Home,Kitchen,490.72,974.53,20,15,CAMP014,TV,0.23,3847
CUST0693,PROD028,3,615.27,2024-04-04,Online,Returned,45,Female,East,Artist,Silver,Beauty,Haircare,367.56,615.27,20,29,CAMP043,Print,0.2,7690
CUST0553,PROD047,1,169.72,2023-11-27,Online,Returned,28,Female,South,Teacher,Platinum,Home,Kitchen,97.26,169.72,20,122,CAMP034,Email,0.1,8195
CUST0017,PROD035,2,721.63,2024-04-07,Online,Not Returned,23,Female,South,Doctor,Gold,Electronics,Laptops,446.77,721.63,20,139,CAMP024,Email,0.05,8351
CUST0844,PROD032,1,291.99,2023-06-17,Online,Not Returned,47,Female,East,Salesperson,Gold,Home,Decor,191.05,291.99,10,189,CAMP005,TV,0.23,3818
CUST0901,PROD065,3,612.26,2025-01-13,Online,Not Returned,52,Other,North,Doctor,Silver,Beauty,Skincare,478.42,612.26,5,107,CAMP022,Print,0.16,2200
CUST0269,PROD055,2,407.11,2023-11-05,Offline,Returned,24,Other,North,Engineer,Silver,Beauty,Skincare,324.95,407.11,15,94,CAMP020,TV,0.2,1925
CUST0810,PROD088,1,351.57,2024-12-31,Online,Returned,58,Other,West,Engineer,Platinum,Books,Comics,288.51,351.57,20,32,CAMP049,Email,0.24,8586
CUST0020,PROD031,2,579.34,2023-09-09,Online,Returned,65,Other,North,Salesperson,Platinum,Electronics,Cameras,462.43,579.34,20,72,CAMP040,Email,0.11,1738
CUST0741,PROD098,1,197.25,2024-03-16,Online,Not Returned,59,Other,North,Lawyer,Bronze,Books,Comics,115.99,197.25,0,59,CAMP013,TV,0.09,7006
CUST0669,PROD029,4,837.01,2024-12-15,Offline,Returned,30,Female,North,Artist,Silver,Home,Kitchen,468.43,837.01,20,90,CAMP021,Radio,0.12,1050
CUST0794,PROD023,2,174.72,2025-01-27,Online,Returned,40,Other,East,Doctor,Gold,Clothing,Pants,99.29,174.72,0,14,CAMP033,Radio,0.13,6422
CUST0111,PROD035,2,721.63,2025-02-15,Offline,Returned,69,Female,East,Artist,Silver,Electronics,Laptops,446.77,721.63,20,139,CAMP030,Print,0.28,3304
CUST0423,PROD095,1,434.05,2023-08-30,Offline,Not Returned,23,Other,North,Salesperson,Silver,Electronics,Laptops,313.72,434.05,15,152,CAMP004,TV,0.03,5997
CUST0497,PROD075,2,929.6,2025-03-05,Online,Returned,54,Other,West,Engineer,Silver,Home,Kitchen,474.28,929.6,20,117,CAMP050,Social Media,0.1,7198
CUST0868,PROD026,2,67.9,2024-02-13,Offline,Not Returned,56,Other,North,Lawyer,Platinum,Home,Furniture,44.75,67.9,20,143,CAMP045,Print,0.09,3248
CUST0703,PROD014,2,420.72,2025-02-23,Online,Not Returned,51,Other,North,Engineer,Gold,Clothing,Pants,309.02,420.72,15,86,CAMP036,Email,0.16,7271
CUST0451,PROD096,2,22.76,2025-01-21,Offline,Returned,67,Female,North,Engineer,Bronze,Home,Furniture,16.19,22.76,5,15,CAMP018,Email,0.13,6854
CUST0861,PROD034,2,188.89,2025-03-14,Offline,Not Returned,50,Female,South,Teacher,Silver,Electronics,Laptops,141.09,188.89,20,123,CAMP004,TV,0.03,5997
CUST0082,PROD026,3,67.9,2023-11-12,Online,Returned,39,Female,East,Engineer,Silver,Home,Furniture,44.75,67.9,20,143,CAMP001,TV,0.22,4310
CUST0709,PROD099,4,434.26,2023-08-26,Offline,Returned,64,Female,North,Doctor,Gold,Clothing,Shirts,219.74,434.26,0,74,CAMP010,Email,0.09,6096
CUST0611,PROD041,4,351.46,2024-12-08,Online,Returned,44,Female,North,Salesperson,Platinum,Books,Non-Fiction,195.31,351.46,20,183,CAMP001,TV,0.22,4310
CUST0723,PROD017,4,748.75,2023-06-22,Offline,Returned,54,Female,West,Lawyer,Silver,Home,Decor,433.57,748.75,5,115,CAMP017,TV,0.26,3221
CUST0888,PROD064,4,875.84,2024-02-10,Online,Not Returned,23,Male,South,Engineer,Gold,Beauty,Skincare,481.01,875.84,5,168,CAMP009,Social Media,0.14,9369
CUST0884,PROD025,3,101.3,2024-02-05,Offline,Returned,50,Female,South,Salesperson,Gold,Books,Fiction,65.6,101.3,15,153,CAMP033,Radio,0.13,6422
CUST0157,PROD086,4,290.81,2024-05-30,Online,Returned,45,Male,East,Lawyer,Gold,Books,Non-Fiction,232.09,290.81,0,66,CAMP012,Radio,0.28,1905
CUST0062,PROD014,4,420.72,2025-01-02,Online,Returned,51,Male,East,Teacher,Platinum,Clothing,Pants,309.02,420.72,15,86,CAMP001,TV,0.22,4310
CUST0815,PROD007,4,554.38,2024-04-11,Offline,Not Returned,48,Female,South,Lawyer,Platinum,Clothing,Jackets,392.07,554.38,0,110,CAMP046,Email,0.23,700
CUST0257,PROD004,2,510.3,2024-11-29,Offline,Returned,28,Female,South,Salesperson,Silver,Home,Furniture,316.46,510.3,15,134,CAMP041,Social Media,0.07,1206
CUST0763,PROD006,2,714.55,2023-07-06,Offline,Returned,68,Male,East,Lawyer,Bronze,Beauty,Skincare,369.85,714.55,0,159,CAMP017,TV,0.26,3221
CUST0925,PROD028,4,615.27,2024-01-19,Online,Returned,30,Other,East,Lawyer,Platinum,Beauty,Haircare,367.56,615.27,20,29,CAMP032,Social Media,0.05,1064
CUST0731,PROD025,1,101.3,2025-03-16,Offline,Returned,58,Male,East,Salesperson,Bronze,Books,Fiction,65.6,101.3,15,153,CAMP042,Print,0.21,6266
CUST0490,PROD098,4,197.25,2025-03-12,Online,Not Returned,35,Other,West,Salesperson,Platinum,Books,Comics,115.99,197.25,0,59,CAMP040,Email,0.11,1738
CUST0990,PROD045,1,309.56,2024-10-30,Offline,Returned,48,Other,North,Engineer,Silver,Electronics,Cameras,167.83,309.56,0,104,CAMP030,Print,0.28,3304
CUST0468,PROD001,1,151.0,2024-01-25,Online,Not Returned,39,Other,East,Engineer,Gold,Beauty,Haircare,90.4,151.0,15,130,CAMP022,Print,0.16,2200
CUST0773,PROD066,1,158.94,2025-02-17,Offline,Returned,62,Male,West,Teacher,Silver,Clothing,Jackets,128.09,158.94,10,191,CAMP004,TV,0.03,5997
CUST0268,PROD035,1,721.63,2024-06-28,Online,Not Returned,60,Female,South,Lawyer,Gold,Electronics,Laptops,446.77,721.63,20,139,CAMP008,Radio,0.08,9694
CUST0614,PROD071,3,579.47,2024-06-01,Offline,Not Returned,61,Other,East,Artist,Platinum,Electronics,Laptops,347.99,579.47,5,191,CAMP044,Radio,0.12,8434
CUST0311,PROD013,4,411.78,2023-12-05,Offline,Returned,62,Male,South,Engineer,Bronze,Books,Comics,268.85,411.78,0,167,CAMP009,Social Media,0.14,9369
CUST0528,PROD096,1,22.76,2024-11-07,Offline,Not Returned,38,Female,North,Engineer,Platinum,Home,Furniture,16.19,22.76,5,15,CAMP026,Radio,0.21,3744
CUST0563,PROD058,2,23.23,2025-03-24,Offline,Returned,51,Other,East,Doctor,Silver,Books,Comics,16.63,23.23,0,16,CAMP027,Social Media,0.26,359
CUST0459,PROD003,2,444.43,2023-11-01,Online,Not Returned,18,Male,West,Lawyer,Gold,Home,Kitchen,322.07,444.43,20,144,CAMP009,Social Media,0.14,9369
CUST0317,PROD098,4,197.25,2024-03-02,Offline,Not Returned,38,Other,East,Doctor,Platinum,Books,Comics,115.99,197.25,0,59,CAMP015,Email,0.09,919
CUST0630,PROD049,1,658.16,2023-10-14,Offline,Returned,20,Male,East,Salesperson,Platinum,Electronics,Laptops,329.32,658.16,20,182,CAMP010,Email,0.09,6096
CUST0568,PROD009,3,616.24,2025-05-21,Offline,Not Returned,29,Male,West,Salesperson,Bronze,Books,Non-Fiction,340.86,616.24,5,161,CAMP007,Print,0.2,1339
CUST0710,PROD061,1,285.13,2025-02-04,Online,Returned,22,Male,South,Teacher,Bronze,Books,Non-Fiction,149.78,285.13,0,91,CAMP047,Print,0.23,724
CUST0722,PROD080,2,432.62,2023-11-26,Online,Returned,52,Male,West,Engineer,Silver,Books,Comics,322.14,432.62,5,53,CAMP005,TV,0.23,3818
CUST0393,PROD055,1,407.11,2024-05-02,Offline,Not Returned,69,Male,South,Doctor,Bronze,Beauty,Skincare,324.95,407.11,15,94,CAMP004,TV,0.03,5997
CUST0220,PROD064,1,875.84,2024-10-31,Online,Not Returned,68,Male,East,Salesperson,Silver,Beauty,Skincare,481.01,875.84,5,168,CAMP037,Email,0.24,9416
CUST0985,PROD034,1,188.89,2024-09-25,Online,Returned,43,Male,East,Lawyer,Gold,Electronics,Laptops,141.09,188.89,20,123,CAMP011,Social Media,0.28,538
CUST0160,PROD006,1,714.55,2024-04-14,Offline,Returned,65,Male,West,Artist,Bronze,Beauty,Skincare,369.85,714.55,0,159,CAMP041,Social Media,0.07,1206
